Severity,Temperature,General_Time,Latitude,Longitude
2,45,8,47.7,-122.3
2,50,8,47.6,-122.7
2,50,9,47.7,-122.4
3,50,9,47.6,-122.3
2,50,9,47.6,-122.3
3,50,9,47.6,-122.2
2,45,10,47.6,-117.4
3,65,14,47.7,-122.3
2,65,15,47.9,-122.8
2,70,16,47.6,-122.3
3,70,16,47.5,-122.2
2,70,16,47.6,-122.3
3,70,16,47.7,-122.3
2,70,16,47.7,-122.3
3,60,17,47.7,-117.4
2,70,17,47.6,-122.3
2,70,17,47.6,-122.3
3,65,18,47.1,-122.6
2,55,18,47.7,-117.4
2,65,18,47.2,-122.4
2,55,19,48,-122.2
2,60,19,47.6,-122.3
2,60,19,47.6,-122.3
2,60,19,47.6,-122.3
2,55,21,47.5,-122.3
3,40,6,45.6,-122.7
2,45,7,45.7,-122.6
3,40,7,45.8,-122.7
3,40,7,45.8,-122.7
2,75,15,45.7,-122.6
3,75,16,45.6,-122.7
3,55,22,47.6,-122.3
2,50,1,47.7,-122.4
3,50,5,48,-122.2
2,45,5,47.6,-122.4
2,50,6,47.3,-122.2
2,45,7,47.7,-122.3
2,45,7,47.5,-122.3
2,45,7,47.6,-122.3
2,45,7,47.6,-122.3
2,45,7,47.6,-122.2
2,45,8,47.6,-122.4
2,35,8,48,-122.2
2,45,8,47.5,-122.2
2,45,8,47.6,-122.3
2,45,9,47.7,-117.4
2,40,9,47.7,-117.4
2,45,9,47.5,-122.3
2,45,10,47.6,-122.3
2,60,13,47.4,-122.6
2,60,13,47.7,-117.4
2,60,13,47.7,-117.4
3,70,14,47.1,-122.8
2,70,17,47.7,-122.3
3,70,17,47.2,-122.4
3,65,18,47.7,-122.3
3,65,18,47.1,-122.7
2,65,18,47.6,-122.3
2,60,19,47.6,-122.3
2,55,19,47.6,-122.2
2,55,20,47.5,-122.3
2,55,20,47.7,-122.1
2,55,20,47.6,-122.3
2,50,22,47.6,-122.1
2,50,22,47.5,-122.3
2,45,8,45.6,-122.5
3,75,15,46.8,-123
2,55,10,48.6,-122.2
3,60,18,48.8,-122.5
2,50,23,47.6,-122.3
2,50,1,47.6,-122.3
2,45,2,47.6,-122.3
3,40,3,47.6,-117.5
2,45,5,47.5,-122.2
3,50,6,47.8,-122.3
3,40,6,48,-122.2
3,45,7,47.6,-122.2
2,45,7,47.4,-122
2,50,7,47.4,-122.2
2,50,7,48,-122.1
3,35,7,47.1,-122.6
3,45,8,47.5,-122.3
2,50,8,47.8,-122.1
3,50,8,47.8,-122.2
2,35,8,47.7,-117.1
3,50,8,47.3,-122.3
2,40,9,47.6,-117.4
2,40,9,47.7,-117.4
2,55,10,47.2,-122.2
2,55,10,47.2,-122.2
2,55,11,47.9,-122.9
2,60,12,47.6,-122.3
2,55,13,47.7,-117.4
2,65,13,47.7,-122.3
2,60,13,47.9,-122.9
3,65,16,47.2,-122.5
3,60,18,47.8,-122.3
2,60,18,47.6,-122.3
3,55,19,47.1,-122.6
2,55,19,48.2,-122.2
3,55,20,47.6,-122.1
2,50,21,47.9,-122.2
2,50,23,47.6,-122.3
2,45,2,47.6,-122.3
3,45,2,47.6,-122.3
3,45,3,47.8,-122.2
2,40,6,47.2,-122.4
2,45,7,47.4,-122.2
3,40,7,47.1,-122.5
2,45,7,47.7,-122.3
2,45,7,47.2,-122.5
2,40,7,47.1,-122.7
2,45,9,47.2,-122.5
2,45,10,47,-123.7
3,50,12,47.2,-122.4
2,50,13,48.3,-122.6
2,55,13,47.5,-122.4
3,55,14,47.2,-122.4
3,55,15,47.7,-122.2
3,60,16,47.5,-122.2
2,55,18,47.9,-122.3
3,50,20,47.8,-122.2
2,50,21,47.6,-122.4
3,50,21,47.4,-122.3
3,50,22,47.5,-122.3
3,45,10,48.6,-122.3
3,55,17,48.8,-122.5
2,50,20,48.8,-122.5
3,50,23,47.5,-122.2
2,50,23,48,-122.2
3,50,0,47.6,-122.3
3,45,3,47.5,-122.2
3,45,4,47.6,-122.3
2,45,8,47.2,-122.4
3,50,9,47.3,-122.3
2,50,12,47.5,-122.3
3,55,14,47.6,-122.3
3,55,14,47.6,-122.3
3,55,16,47.6,-122.3
3,60,17,47.7,-122.3
2,45,23,47.6,-122.3
2,35,0,47.4,-122.7
2,45,0,47.5,-122.3
2,45,0,47.6,-122.3
2,45,2,47.5,-122.3
2,40,2,47.1,-122.4
2,45,3,47.3,-122.2
2,45,3,47.7,-122.4
2,45,4,47.5,-122.3
3,40,6,47.2,-122.4
3,45,11,47.6,-122.3
3,55,14,47.6,-122.3
3,50,15,47.6,-122.2
3,50,15,47.6,-122.2
3,55,15,48.1,-122.2
3,55,16,47.6,-122.2
2,45,1,47.7,-122.3
2,45,3,47.3,-122.1
2,45,4,47.6,-122.4
3,40,5,47.2,-122.4
3,45,5,47.6,-122.3
2,35,6,47.2,-122.3
2,45,6,47.6,-122.3
2,45,6,47.7,-122.3
3,45,6,48,-122.2
2,45,6,47.5,-122.2
2,45,7,47.5,-122.2
2,45,7,47.6,-122.3
3,35,7,47.9,-122.9
2,35,8,47.2,-122.3
3,40,8,47.2,-122.5
3,45,8,47.4,-122.3
3,45,8,47.7,-122.2
2,40,8,47.8,-122.1
3,45,9,47.8,-122.2
3,45,9,47.5,-122.3
2,40,9,47.7,-117.4
3,40,9,47.2,-122.4
2,45,9,47.7,-117.4
2,45,9,47.7,-117.4
2,45,10,47.8,-122.3
2,50,13,47.6,-122.3
3,50,14,47.6,-122.2
2,55,14,47.6,-122.3
2,55,15,47.6,-122.3
3,55,15,47.7,-122.2
3,50,16,47.3,-122.3
3,55,16,48,-122.2
2,55,16,47.7,-122.3
2,50,16,47.6,-122.3
2,50,17,47.6,-122.3
2,55,17,47.7,-122.4
2,60,18,47.7,-117.5
2,45,20,48.1,-122.1
2,50,20,47.6,-117.6
2,50,21,47.6,-122.3
2,45,22,47.7,-122.3
3,45,11,46.1,-122.9
3,50,13,46.7,-123
3,55,19,45.7,-122.7
2,50,22,45.7,-122.6
3,45,1,47.7,-122.3
2,40,1,47.7,-117.4
3,45,5,47.5,-122.3
3,45,6,48,-122.2
3,40,6,47.2,-122.5
2,45,6,47.5,-122.4
2,45,7,47.5,-122.2
2,45,7,47.6,-122.3
2,45,7,47.6,-122.3
2,45,8,47.2,-122.4
2,45,8,47.6,-122.3
3,45,8,47.9,-122.2
2,35,9,48,-122.1
2,45,10,47.6,-122.3
2,50,10,47.7,-122.7
3,50,14,47.2,-122.4
2,50,14,47.5,-122.3
2,55,15,47.6,-122.3
2,55,15,47.7,-122.3
3,55,15,47.8,-122.3
3,55,16,47.7,-122.3
2,55,18,47.6,-122.3
3,50,18,47.2,-122.4
3,55,19,47.5,-122.2
3,55,19,48.5,-122.3
3,50,19,47.7,-122.3
2,50,20,47.3,-122.3
2,55,20,48.2,-122.3
2,50,20,47.9,-122.3
3,55,20,47.5,-122.2
2,55,20,47.7,-122.3
3,50,22,47.5,-122.3
3,45,6,45.6,-122.7
3,45,7,45.6,-122.7
2,45,8,45.6,-122.5
3,50,10,45.7,-122.7
3,55,15,45.7,-122.7
2,50,23,47.7,-122.4
3,45,0,47.2,-122.4
2,55,1,47.6,-122.3
2,55,1,47.6,-122.3
2,50,2,47.6,-122.3
2,50,3,47.6,-122.3
2,50,3,47.7,-122.4
2,50,3,47.6,-122.4
3,50,6,47.5,-122.2
2,45,7,47.6,-122.3
3,50,7,47.5,-122.2
2,50,8,48.1,-122.1
2,45,8,47.6,-122.3
2,50,8,47.9,-122.2
2,45,8,47.5,-122.3
3,50,8,47.8,-122.2
2,50,9,47.6,-122.1
3,50,9,47.4,-122.3
2,55,10,47.4,-122.3
2,50,10,47.6,-122.3
3,55,10,47.3,-122.3
3,60,13,47.5,-122.2
3,60,14,47.5,-122.2
2,60,14,47.2,-122.5
2,60,15,47.6,-122.3
3,60,15,48,-122.2
2,60,15,47.7,-122.4
3,60,18,47.6,-122.2
3,60,18,47.6,-122.2
2,55,18,47.6,-122.3
2,55,19,47.2,-122.3
2,55,19,47.3,-122.3
2,55,21,48.2,-122.1
3,60,17,45.6,-122.6
2,55,2,47.6,-122.3
2,55,5,47.3,-122.3
2,55,6,47.2,-122.3
3,50,6,47.2,-122.4
2,55,7,47.5,-122.3
2,55,7,47.7,-122.3
2,55,7,47.9,-122.1
2,55,8,47.7,-122.3
3,55,8,47.1,-122.7
2,55,8,47.6,-122.3
2,55,8,47.5,-122.2
3,50,8,47.2,-122.4
3,55,8,47.6,-122.3
2,55,8,47.8,-122.1
2,55,9,47.5,-122.3
2,55,9,47.6,-122.3
3,55,9,47.6,-122.2
3,55,10,47.5,-122.3
2,55,10,47.6,-122.3
2,45,10,47.7,-117.4
3,55,10,47.6,-122.1
2,55,11,47.7,-122.1
2,55,11,47.6,-122.3
3,55,11,47.7,-122.3
2,55,12,47.6,-122.3
2,55,13,47.3,-122.6
3,55,13,47.6,-122.3
3,55,13,47.6,-122.3
2,55,13,47.6,-122.3
3,55,14,47.3,-122.4
2,55,15,47.6,-122.3
2,55,15,47.6,-122.3
2,55,15,47.7,-122.3
2,60,16,48.4,-122.3
3,60,16,47.5,-122.2
2,55,16,47.5,-122.3
3,60,17,47.5,-122.2
2,55,17,47.7,-117.2
3,55,17,47.5,-122.2
3,55,18,47.1,-122.5
2,55,18,47.7,-117.2
3,55,18,47.6,-122.3
3,55,19,47.6,-122.3
3,55,19,47.6,-122.2
2,55,20,47.6,-122.3
2,55,20,47.7,-122.3
2,55,20,47.8,-122.6
3,55,21,47.1,-122.5
2,55,21,47.6,-122.3
3,55,21,47.6,-122.3
3,55,7,45.7,-122.6
2,55,20,45.7,-122.7
2,55,14,48.8,-122.4
2,55,22,47.6,-122.4
3,55,22,47.2,-122.5
2,55,22,47.7,-122.1
3,55,23,47,-122.9
3,55,23,48,-122.2
3,55,0,47.2,-122.4
2,55,0,47.5,-122.3
3,55,1,47.6,-122.3
2,55,1,47.6,-122.3
2,55,1,47.7,-122.3
2,55,1,47.7,-122.4
2,55,3,47.3,-122.3
2,55,3,47.7,-122.3
3,55,4,47.6,-122.2
3,60,6,47.2,-122.4
3,60,7,47.5,-122.2
2,60,7,47.6,-122.3
3,60,7,47.1,-122.8
3,60,7,47.3,-122.3
3,55,7,47.8,-122.3
2,60,7,47.2,-122.4
2,55,8,47.8,-122.1
2,60,8,47.4,-122
3,55,8,47.7,-122.2
2,55,9,47.8,-122.2
3,60,9,47.8,-122.3
2,60,9,47.6,-122.3
2,55,10,47,-122.9
2,60,10,47.7,-122.3
2,60,10,47.6,-122.3
3,65,13,47.6,-122.2
3,60,13,47.6,-122.3
2,60,13,47.6,-122.3
2,60,14,47.6,-122.3
2,60,14,47.7,-122.3
2,60,14,47.7,-117.4
2,60,14,47.6,-122.3
3,65,14,47.6,-122.2
2,60,16,47.6,-122.3
2,60,16,47.7,-122.3
2,55,16,48,-122.2
3,60,16,47.2,-122.4
3,60,16,47.6,-122.3
2,55,16,48,-122.2
3,60,16,47.6,-122.3
3,60,16,47.5,-122.2
2,60,16,47.5,-122.7
2,60,17,47.6,-122.3
2,60,17,47.6,-122.4
3,55,17,47.8,-122.3
2,60,17,47.6,-122.3
2,60,18,47.6,-122.3
3,60,18,47.5,-122.2
2,60,18,47.6,-122.3
3,60,18,47.7,-122.3
2,55,19,47.2,-122.4
2,55,19,47.1,-122.3
3,60,19,47.7,-122.2
3,55,19,48,-122.2
2,55,20,47.6,-122.3
2,55,20,47.6,-122.3
2,60,15,48.8,-122.5
3,50,21,48.8,-122.5
2,55,22,48.1,-122.8
2,50,0,47.5,-122.2
2,50,2,47.6,-122.3
3,50,9,47.4,-122.3
3,50,12,47.6,-122.3
3,55,17,48,-122.2
3,50,19,47.8,-122.3
3,55,19,47.6,-122.3
3,50,19,47.8,-122.3
3,50,20,47.2,-122.5
3,55,21,47.4,-122.3
3,55,21,47.6,-122.3
2,55,23,47.3,-122.3
3,55,23,47.6,-122.2
3,55,23,47.8,-122.3
3,55,23,47.1,-122.7
3,55,0,47.6,-122.3
3,55,0,47.2,-122.4
3,55,1,47.3,-122.3
2,55,1,47.6,-122.3
3,55,1,47.2,-122.5
2,55,2,47.3,-122.3
2,55,2,47.7,-122.3
2,55,3,47.6,-122.3
2,55,3,47.6,-122.3
3,50,9,47.5,-122.2
3,50,9,47,-122.9
3,50,9,47.5,-122.2
3,50,9,47.4,-122.3
3,50,9,47.4,-122.3
2,55,10,47.6,-122.3
2,55,10,47.5,-122.3
3,55,10,47.5,-122.3
3,55,11,47.5,-122.3
3,50,11,47,-122.9
3,55,12,47.4,-122.3
2,55,13,47.7,-122.1
3,55,13,47.8,-122.3
3,55,17,47.7,-122.3
3,50,21,47.6,-122.3
3,55,18,48.8,-122.5
2,50,22,46.9,-122.4
2,50,23,47.6,-122.3
2,45,2,47.8,-122.9
2,45,2,47.8,-122.9
3,45,5,47.1,-122.6
2,45,5,47.6,-122.4
2,45,5,47.5,-122.3
3,45,5,47.3,-122.3
3,40,6,47.2,-122.4
3,45,6,47.3,-122.3
3,45,6,47.9,-122.1
3,45,6,47.9,-122.1
2,45,6,47.3,-122.3
3,45,6,47.8,-122.2
2,40,6,47.7,-122.4
3,45,7,47.8,-122.3
2,40,7,47.5,-122.4
3,40,7,47.6,-122.2
2,40,7,47.5,-122.3
3,45,7,47.4,-122.3
2,45,7,47.7,-117.2
2,40,7,47.5,-122.3
3,45,7,47.3,-122.3
3,45,8,47.6,-122.2
2,45,8,47.2,-122.2
3,45,8,47.6,-122.1
2,45,8,47.7,-122.1
2,45,8,47.6,-122.4
3,45,9,47.7,-117.4
2,45,9,47.6,-122.3
3,45,9,47.8,-122.3
2,50,11,47.6,-122.4
2,50,12,47.7,-117.3
2,55,13,47.6,-122.3
2,55,13,47.5,-122.3
2,55,13,47.6,-122.3
2,50,15,47,-123.1
2,60,16,47,-123.7
2,55,16,47.6,-122.4
2,50,16,47.7,-122.3
3,55,16,47.6,-122.3
2,55,17,47.6,-122.3
2,50,17,47.9,-121.9
2,50,17,47,-123.3
2,55,18,47.6,-122.3
2,55,18,47.6,-122.4
2,55,19,47.5,-122.3
3,55,19,47.5,-122.3
2,50,20,47.7,-122.3
2,50,20,47.6,-122.3
2,50,20,47.6,-122.3
2,50,20,47.7,-122.4
2,50,21,47,-123.8
3,50,1,45.9,-122.7
3,50,13,46.1,-122.9
2,45,0,47.6,-122.3
2,50,0,47.7,-122.3
2,50,3,47.7,-122.3
3,45,4,47,-122.9
3,35,6,47.4,-117.9
2,45,6,47.7,-122.3
2,45,6,47.4,-122.2
3,50,6,47.8,-122.3
2,45,6,47.2,-122.1
2,45,6,47.6,-122.3
2,45,6,47.6,-122.3
2,45,7,47.5,-122.7
3,40,7,47.1,-122.7
2,45,7,47.5,-122.2
2,45,7,47.5,-122.1
3,45,8,47.1,-122.5
3,45,8,47.1,-122.7
3,45,8,47.1,-122.5
2,45,8,47.7,-122.3
2,50,8,47.7,-122.3
2,45,8,47.6,-122.3
2,50,9,47.9,-122.3
2,50,9,47.9,-122.3
3,45,9,47.1,-122.5
3,50,9,47.8,-122.3
2,55,13,47.5,-122.3
2,50,13,47.7,-117.4
2,50,13,47.7,-117.4
4,45,13,47.4,-117.8
2,55,13,47.7,-122.3
2,55,13,47.7,-122.3
2,55,14,47.7,-122.3
3,60,14,47.6,-122.2
2,55,15,47.6,-122.4
2,55,15,47.6,-122.3
2,55,15,47.6,-122.3
3,55,15,47.6,-122.3
2,55,17,47.5,-122.3
2,55,17,47.7,-122.3
2,55,17,47.7,-122.3
2,55,19,47.6,-122.4
3,55,19,47.7,-122.2
2,55,21,47.6,-122.3
2,55,21,47.7,-122.4
3,55,21,47.6,-122.3
3,50,6,46.2,-122.9
2,50,6,48.8,-122.4
3,70,20,47.7,-122.3
2,55,2,48,-122.2
2,55,2,48,-122.2
2,55,2,48,-122.2
2,65,2,47.4,-122.2
3,65,3,47.5,-122.3
3,65,3,47.7,-122.3
3,60,5,47.6,-122.3
2,60,5,47.6,-122.2
2,60,6,47.1,-122.3
2,60,6,47.6,-122.3
2,60,6,47.3,-122.2
3,60,6,47.6,-122.3
2,60,6,47.6,-122.3
2,55,7,47.7,-117.2
3,55,7,47.8,-122.3
3,60,7,47.6,-122.3
3,60,7,47.6,-122.3
2,60,8,47.7,-122.3
2,60,8,47.6,-122.3
3,60,8,47.6,-122.3
3,60,8,47.6,-122.2
2,60,8,47.6,-122.3
2,65,9,47.6,-122.3
2,65,10,47.6,-122.3
2,65,11,47.6,-122.3
2,65,11,47.6,-122.3
3,65,11,47.5,-122.2
3,65,11,47.6,-122.3
3,65,11,47.6,-122.3
2,65,12,47.5,-122.3
3,65,13,47.7,-122.2
2,65,13,47.6,-122.3
2,65,13,47.3,-122.2
3,65,14,47.2,-122.5
2,70,14,47.4,-122.2
2,70,15,47.6,-122.4
3,65,16,47.8,-122.3
3,70,16,47.5,-122.3
2,70,16,47.6,-122.3
3,75,16,47.7,-117.4
2,70,16,47.6,-122.4
2,70,17,47.4,-122.2
3,70,17,47.5,-122.2
2,70,17,47.4,-122.1
2,65,18,47.5,-122.2
2,65,18,47.5,-122.3
3,75,18,47.7,-117.4
2,65,18,47.6,-122.3
3,65,18,47.8,-122.3
2,65,18,47.6,-122.3
2,65,18,47.5,-122.4
3,65,18,47.7,-122.3
3,70,19,47.6,-122.2
2,65,19,47.6,-122.3
3,65,19,47.6,-122.2
2,65,21,47.6,-122.3
2,70,19,45.7,-120.8
2,65,1,45.7,-120.8
2,65,22,48.8,-122.5
2,65,23,49,-122.7
3,60,2,49,-122.7
2,65,14,48.8,-122.6
2,65,14,48.8,-122.5
2,65,14,48.8,-122.5
3,65,23,47.5,-122.3
3,60,23,48.1,-122.2
3,65,13,47.4,-122.3
3,70,15,47.1,-122.6
2,65,17,48.4,-122.6
2,75,13,45.6,-121.1
3,65,13,48.7,-122.5
3,55,0,47.8,-122.3
2,60,2,47.5,-122.3
3,50,2,47.2,-122.4
3,55,6,47.5,-122.2
2,55,9,47.1,-122.4
2,65,11,47.2,-122.5
3,80,17,47,-122.9
3,70,20,47.5,-122.2
3,70,16,49,-122.8
3,65,22,47.4,-122.3
3,55,3,47.2,-122.5
2,55,4,47.2,-122.5
3,60,4,47.3,-122.3
3,60,4,47.7,-122.3
2,65,11,47.6,-122.3
3,65,12,48.1,-122.2
3,70,13,47.4,-122.3
2,65,13,47.9,-122
3,70,14,47.1,-122.7
2,70,14,47.8,-122.3
2,70,15,48,-122.2
3,70,15,48.4,-122.3
2,70,16,48,-122.1
3,75,17,47.5,-121.9
2,70,17,47.6,-122.4
2,75,18,47.5,-122.2
2,65,18,47.9,-121.8
3,70,18,48.1,-122.2
3,70,18,48.2,-122.2
2,70,19,47.6,-122.4
2,70,19,46.5,-122.6
2,60,0,47.7,-122.3
2,60,1,47.7,-122.3
2,60,1,47.6,-122.3
2,55,4,47.9,-122.2
3,55,5,47.7,-122.3
3,45,5,47.1,-122.8
3,55,6,47.3,-122.3
2,40,6,47.2,-122.5
3,55,6,47.6,-122.3
3,50,6,47.8,-122.2
3,45,7,47.2,-122.4
2,45,7,48,-122.1
3,55,8,47.6,-122.3
2,55,8,47.7,-122.4
3,55,8,47.8,-122.3
2,55,8,47.7,-122.3
3,60,10,47.8,-122.3
2,65,10,47.6,-122.3
2,65,10,47.6,-122.3
3,60,10,47.8,-122.3
3,60,10,47.8,-122.3
2,65,10,48,-122.1
2,65,10,48,-122.2
2,65,11,47.4,-122.3
2,65,11,47.6,-122.3
2,65,11,47.6,-122.3
2,65,11,47.6,-122.3
2,65,11,47.7,-122.3
2,75,12,47.1,-117.4
2,70,12,47.6,-122.3
2,70,13,47.6,-122.3
2,70,14,47.5,-122.4
2,70,14,47.7,-122.3
2,70,14,48.1,-123
2,70,14,47.6,-122.3
2,70,15,47.9,-122.2
2,70,15,48,-122.2
2,75,16,48.1,-122.2
3,70,16,48.4,-122.3
2,70,16,47.8,-122.1
2,75,16,48,-122.1
2,75,16,47.6,-122.3
3,70,17,48.4,-122.3
2,75,17,47.7,-117.2
2,75,17,47.6,-122.4
3,75,17,47.5,-122.3
2,75,17,47.6,-122.4
2,70,18,47.7,-122.4
3,75,18,47.5,-122.3
2,75,18,47.2,-122.4
2,70,18,48.2,-122.3
2,75,19,47.5,-122.3
2,70,19,47.5,-122.3
2,65,20,48.1,-121.8
2,55,7,45.6,-122.6
2,80,16,46.6,-120.5
2,70,15,48.8,-122.5
3,70,17,48.8,-122.5
3,65,22,47.2,-122.5
3,60,23,47.2,-122.5
2,55,23,47.2,-122.3
2,65,0,47.5,-122.3
3,60,2,47.5,-122.3
3,60,2,47.6,-122.3
3,45,4,47.2,-122.4
3,45,5,47.2,-122.4
2,55,6,47.9,-122.3
2,60,6,47.6,-122.3
2,60,6,47.4,-122.3
3,45,6,47.2,-122.5
3,60,7,47.3,-122.3
2,50,7,47.2,-122.2
3,50,8,47.2,-122.4
2,60,8,47.3,-122.2
2,60,8,47.7,-122.3
2,65,9,47.6,-122.3
2,65,9,47.6,-122.3
2,65,9,47.6,-122.3
3,65,10,47.3,-122.3
2,65,9,47.5,-122.3
2,65,10,47.7,-117.4
2,65,10,47.7,-117.4
3,65,10,47.6,-122.3
2,60,10,47.9,-122.3
2,70,11,47.6,-122.3
2,70,11,47.6,-122.3
2,70,11,47.2,-122.5
3,80,14,48.1,-122.2
2,75,14,47.5,-122.3
2,70,14,47.7,-122.3
3,80,15,47.3,-122.3
3,75,15,47.8,-122.3
2,80,16,47.9,-117.4
2,75,16,47.8,-122.2
2,80,16,47.5,-122.2
2,80,16,47.2,-122.2
2,80,16,47.2,-122.1
3,80,17,47.2,-122.4
3,80,17,47.2,-122.4
3,80,17,47.3,-122.3
2,75,17,47.6,-122.3
2,75,18,47.7,-122.3
2,80,18,47.3,-122.2
2,75,18,47.8,-122.3
2,75,18,48,-122.1
2,80,19,47.2,-122.3
2,70,19,47.8,-122.3
2,70,19,47.7,-122.3
3,70,19,47.8,-122.3
3,70,20,47.8,-122.2
2,75,20,47.7,-122.3
2,65,21,48.1,-122.2
3,70,22,47.6,-122.3
2,90,18,45.6,-122.6
3,65,0,47.4,-122.3
2,50,1,47.6,-122.7
2,60,1,47.7,-122.3
2,60,2,47.6,-122.3
2,60,2,47.6,-122.3
2,60,4,47.6,-122.3
3,60,4,47.4,-122.3
3,60,4,47.4,-122.3
3,60,4,47.4,-122.3
2,55,7,47.6,-122.3
3,60,7,47.4,-122.3
2,55,7,47.6,-122.4
3,55,8,47.5,-122.2
2,65,8,47.7,-122.4
3,60,8,47.6,-122.3
2,60,8,47.7,-122.4
3,60,9,47.6,-122.2
3,65,9,47.6,-122.2
2,65,9,47.6,-122.2
2,70,10,47.6,-122.3
3,70,10,47.6,-122.3
2,70,10,47.6,-122.4
3,70,10,47.6,-122.2
2,70,10,47.7,-122.4
2,70,11,47.7,-122.3
2,70,11,47.7,-122.3
3,70,11,47.8,-122.3
2,75,12,47.6,-122.3
2,75,12,48,-122.4
2,75,12,47.5,-122.4
2,75,12,47.5,-122.4
2,75,12,47.7,-122.3
3,75,13,47.7,-122.3
2,80,13,48,-121.9
2,75,13,47.6,-122.3
2,80,13,47.4,-122.1
3,80,14,47.7,-122.3
2,80,14,47.5,-121.9
2,80,14,47.7,-122.3
3,80,14,47.8,-122.3
3,80,15,47.8,-122.2
3,80,15,47.7,-122.3
2,85,16,47.4,-122.2
3,85,16,47.7,-122.3
2,85,17,47.4,-122.3
2,85,17,47.5,-121.8
2,85,18,47.3,-122.1
2,75,19,47.7,-122.3
3,70,21,47.4,-122.3
3,75,21,47.5,-122.3
3,85,17,45.6,-122.6
2,75,14,48.8,-122.5
3,55,0,48.1,-122.2
3,50,2,47.2,-122.5
3,55,6,47.6,-122.3
2,50,6,47.2,-122.5
2,55,7,47.7,-122.3
2,55,7,47.3,-122.3
2,50,7,47.2,-122
2,50,7,47.2,-122
2,60,8,47.7,-122.3
2,60,10,47.6,-122.3
2,60,10,47.6,-122.3
2,60,10,47.7,-122.3
2,65,11,47.7,-122.3
3,60,11,48,-122.2
2,65,11,47.7,-122.4
2,65,11,47.7,-122.4
3,70,11,47.2,-122.4
2,70,12,47.6,-122.3
2,70,13,47.6,-122.3
2,70,13,47.7,-122.3
2,70,13,47.6,-122.3
2,70,13,47.6,-122.3
3,75,14,47.3,-122.3
2,75,14,47.7,-122.3
2,75,14,47.7,-122.3
3,75,15,47.7,-122.2
3,75,15,47.5,-122.3
2,75,16,47.7,-122.3
2,70,17,47.6,-122.3
3,70,17,47.6,-122.2
2,65,17,47.7,-122.4
2,65,17,47.7,-122.4
2,70,17,47.4,-122.2
2,70,18,47.5,-122.3
2,65,19,47.6,-122.3
2,60,19,47.9,-122.3
2,65,19,47.6,-122.3
2,60,20,47,-123.6
2,60,21,47.3,-122.3
3,60,21,47.2,-122.4
2,60,21,47.5,-122.3
2,60,22,47.6,-122.4
3,60,22,47.6,-122.3
2,60,22,47.7,-122.3
2,80,12,46.6,-120.5
2,90,16,45.7,-120.8
2,75,16,46.1,-123
2,60,9,48.8,-122.6
2,60,17,48.8,-122.5
3,60,17,48.8,-122.5
2,60,17,48.9,-122.6
3,55,2,47.2,-122.5
3,55,3,47.9,-122.2
3,55,3,47.2,-122.5
3,60,4,47.5,-122.2
2,55,5,47.2,-122.4
3,60,5,47.5,-122.2
3,60,5,47.7,-122.3
3,60,5,47.6,-122.3
2,60,7,47.6,-122.4
2,60,7,47.3,-122.3
3,60,7,47.7,-122.2
3,65,12,47.2,-122.5
3,65,12,47.6,-122.3
3,75,12,47.5,-122.3
3,75,12,47.5,-122.2
3,65,14,47.6,-122.3
3,70,14,47.5,-122.2
3,70,15,47.2,-122.5
2,60,22,47.8,-122.2
3,65,8,45.7,-121.5
2,60,10,48.8,-122.5
3,60,0,47.4,-122.3
2,55,3,47.9,-122
3,65,10,48.3,-122.3
2,65,11,47.5,-122.6
2,70,13,47.1,-123
3,75,13,47.5,-122.2
2,70,18,47.5,-122.2
2,70,18,47.4,-122
2,60,20,48,-122.8
2,70,20,47.2,-122.5
2,65,10,45.6,-122.4
3,60,23,47.6,-122.3
2,60,0,47.6,-122.3
3,60,0,47.6,-122.2
3,60,1,47.6,-122.3
3,60,23,47.2,-122.4
3,60,23,47.2,-122.4
2,60,6,47.5,-122
2,60,6,47.5,-122
2,55,7,47.2,-122.3
3,55,7,47.8,-122.2
3,55,8,47.3,-122.3
2,55,8,47.6,-117.6
2,60,8,47.6,-122.3
2,55,8,47.3,-122.6
2,60,8,47.7,-122.3
2,60,8,47.7,-122.3
2,60,8,47.7,-122.3
3,60,8,47.6,-122.2
2,60,9,47.6,-122.3
2,60,9,47.6,-122.3
2,60,9,47.6,-122.3
2,65,9,47.5,-122.3
2,65,10,47.6,-122.3
2,65,11,47.6,-122.3
2,65,11,47.6,-122.3
2,65,11,47.7,-122.4
2,65,12,47.6,-122.3
3,65,13,47.2,-122.5
3,65,15,47.3,-122.3
3,60,15,47.1,-122.5
2,65,16,47.6,-122.3
3,70,16,47.7,-122.2
2,65,16,47.7,-122.3
2,65,16,47.7,-122.3
2,70,16,48.3,-122.2
2,65,16,47.6,-122.3
2,65,16,47.7,-122.3
3,65,16,47.7,-122.3
3,65,17,47.2,-122.4
3,65,17,47.6,-122.2
2,65,17,47.3,-122.3
2,65,18,47.4,-122.2
2,65,18,47.6,-122.4
2,65,18,47,-123.9
2,65,18,47.6,-122.3
2,65,19,47.7,-122.4
2,65,19,47.5,-122.3
2,65,19,47.3,-122.2
2,65,19,47.6,-122.4
2,60,19,47.7,-122.3
3,65,15,46.9,-122.6
2,60,10,48.8,-122.4
3,55,23,47.1,-122.6
3,60,4,47.5,-122.2
2,60,4,47.5,-122.3
2,55,6,47.2,-122.3
