Severity,Temperature,General_Time,Latitude,Longitude
2,35,19,47.967289,-122.102196
3,40,20,47.213455,-122.46241
2,40,20,47.599194,-122.293831
2,45,21,47.694633,-122.382858
3,40,21,47.116905,-122.560074
3,45,21,47.589973,-122.307037
2,45,22,47.164162,-121.902512
3,45,22,47.571735,-122.32016
3,45,23,47.238457,-122.417519
3,40,1,47.502686,-122.196663
2,40,5,47.629093,-122.342323
3,40,9,47.289536,-122.306915
3,40,10,47.240734,-122.356285
2,35,10,47.682758,-117.443733
2,35,10,47.684914,-117.426659
2,40,10,47.91692,-122.232681
2,45,11,47.685429,-122.336243
2,35,11,47.684498,-117.447685
2,45,11,47.62207,-122.342369
2,40,11,47.393612,-122.294777
3,45,11,47.586826,-122.229668
2,35,11,47.702538,-117.425896
2,45,12,47.588448,-122.317291
2,35,12,47.655384,-117.461479
2,40,12,47.721649,-117.283081
2,45,12,47.641178,-122.134773
2,45,13,47.571575,-122.334213
2,40,14,47.671303,-122.398369
2,40,15,47.610752,-122.326439
2,40,17,47.158375,-122.455284
2,40,17,47.710529,-122.355499
2,35,17,47.377979,-122.244316
3,35,18,47.46172,-122.290695
2,35,19,47.244968,-122.412628
3,40,20,47.163231,-122.479797
2,40,20,47.679359,-122.263618
2,35,21,47.223091,-122.434029
3,40,3,47.482586,-122.27198
2,40,7,47.700333,-122.364815
2,40,8,47.618279,-122.331001
3,40,9,47.571735,-122.32016
2,40,9,47.202614,-122.278732
3,40,10,47.571735,-122.32016
2,40,10,47.693989,-122.312164
2,45,11,47.136585,-122.264557
2,40,11,47.708611,-117.469254
2,40,11,47.010998,-122.823181
2,40,11,47.67617,-117.380493
2,40,11,47.542873,-122.375168
2,45,11,47.546547,-122.35598
3,45,11,47.607258,-122.330215
2,45,12,47.699646,-122.336525
2,45,12,47.617001,-122.350685
3,45,13,47.6087,-122.331139
2,45,13,47.334885,-122.274155
2,40,14,48.038597,-123.030807
2,45,15,47.517372,-122.357857
2,45,15,47.553402,-122.332382
3,45,16,47.240723,-122.357033
2,45,16,47.601681,-122.301094
2,40,18,48.101101,-123.55777
3,45,19,47.626503,-122.328613
3,45,20,47.664986,-122.322037
3,45,21,47.742874,-122.186913
2,50,22,47.034966,-122.946106
2,50,23,47.020954,-122.906395
2,50,23,47.606491,-122.322517
3,55,1,47.119781,-122.554787
3,50,4,47.118553,-122.557037
2,50,5,47.694206,-122.344566
3,45,6,47.920738,-122.205978
2,50,10,47.158169,-122.357162
2,50,10,47.67675,-117.426697
3,50,11,47.564735,-122.36335
3,50,11,47.607258,-122.330215
3,50,11,47.617245,-122.188507
3,50,11,47.619961,-122.328644
3,50,11,47.61993,-122.328529
2,50,12,47.605877,-122.3358
2,50,12,47.575634,-122.386772
3,50,12,47.233444,-122.43222
2,45,12,47.732227,-122.328888
3,50,13,47.035587,-122.885658
2,55,13,47.620098,-122.348495
3,50,16,47.035587,-122.885658
4,50,16,47.603184,-122.183823
3,50,17,47.229084,-122.4627
3,45,18,47.849758,-122.257248
3,40,19,47.829132,-122.263893
3,50,19,47.589657,-122.320694
2,45,19,47.661308,-122.317719
3,45,19,47.289536,-122.306915
3,45,20,47.08279,-122.670143
2,45,20,47.599239,-122.297409
2,45,21,47.374435,-122.621765
3,35,22,46.980892,-122.926987
2,45,22,47.158272,-122.434204
2,45,22,47.243248,-122.434464
3,45,0,47.23143,-122.440903
3,45,1,47.230431,-122.460442
3,40,6,47.820965,-122.279564
3,50,19,47.572083,-122.319893
2,45,3,47.571583,-122.33934
3,45,3,47.357864,-122.296768
2,45,4,47.487312,-122.258125
2,45,9,47.235611,-122.251617
2,45,9,47.86898,-122.277283
2,55,12,46.116451,-122.950584
3,50,13,47.571411,-122.319931
3,50,13,47.661369,-122.32196
3,50,23,47.46777,-122.217903
2,50,1,47.538937,-122.334801
2,50,10,47.386921,-122.181412
3,50,10,47.588425,-122.320381
2,50,10,47.363163,-122.176109
3,50,11,47.548664,-122.061165
3,50,12,47.734066,-122.324997
2,50,13,47.559635,-122.30452
3,50,13,47.439995,-122.268539
2,50,15,47.619801,-122.348793
2,55,15,47.048531,-123.145317
2,55,16,47.644257,-122.304405
3,55,17,47.230881,-122.443092
3,55,18,47.657482,-122.088219
3,55,18,47.239277,-122.407204
2,50,19,47.13298,-122.292992
3,55,20,47.630966,-122.188461
2,45,21,47.828754,-122.63002
2,50,21,47.898922,-122.109314
2,50,21,47.553402,-122.336945
2,50,21,47.757748,-122.269203
3,50,21,47.233192,-122.433136
3,45,0,48.051796,-122.184418
3,50,3,47.626503,-122.328613
2,50,6,47.702374,-122.32579
3,55,7,46.645901,-122.959175
3,55,8,46.645901,-122.959175
2,55,10,47.571735,-122.32016
3,55,10,47.820965,-122.279564
2,55,10,47.694206,-122.344566
2,60,11,47.661385,-122.332558
2,55,11,47.734123,-122.333069
3,50,11,47.673721,-117.282768
2,55,12,47.302113,-122.252609
2,60,12,47.603729,-122.333862
2,60,12,47.459503,-122.211845
3,55,13,47.799538,-122.314308
2,55,13,47.620098,-122.348495
3,55,17,47.617245,-122.188507
3,55,17,47.614426,-122.329842
3,55,18,47.518444,-122.198425
3,55,19,47.46777,-122.217903
2,55,19,46.673161,-122.971024
3,50,20,47.820965,-122.279564
3,55,20,47.591675,-122.329285
3,55,20,47.095238,-122.616837
3,55,21,47.661369,-122.32196
3,50,21,47.465076,-122.266426
3,50,22,47.473282,-121.902969
3,50,22,47.669613,-122.186859
3,50,0,47.679237,-122.184692
3,50,1,47.206554,-122.461746
2,45,3,47.777637,-122.329956
3,50,8,47.241135,-122.386078
2,50,8,47.690617,-122.376236
3,50,8,47.734066,-122.324997
3,50,9,47.214027,-122.462715
2,50,9,47.620098,-122.348495
2,50,9,47.600822,-122.335983
3,50,9,47.46777,-122.217903
2,50,10,47.711281,-122.312431
3,50,10,47.580242,-122.174667
2,50,11,47.435596,-121.975403
2,50,11,47.605354,-122.327553
2,50,11,47.591366,-122.336769
2,50,11,47.564072,-122.37619
2,60,12,47.660034,-117.411087
2,50,12,47.591366,-122.336769
2,50,12,47.637646,-122.376213
3,50,13,47.589973,-122.307037
3,50,13,47.56562,-122.099571
2,50,14,47.577717,-122.334221
3,50,14,47.465076,-122.266426
3,50,15,46.547367,-122.876762
2,50,15,47.664982,-122.32296
2,50,15,47.463398,-122.270538
2,50,15,47.951866,-122.101395
3,50,15,47.463116,-122.270012
2,55,17,45.945908,-122.736176
2,50,17,47.180691,-123.099068
3,50,18,47.265774,-122.321899
3,50,18,47.483543,-122.27034
2,50,19,47.654762,-122.14325
2,50,19,47.60799,-122.33313
3,50,21,47.289536,-122.306915
3,50,21,47.81374,-122.292221
3,45,22,47.804832,-122.309784
2,40,6,47.657997,-122.344627
3,35,6,45.931389,-122.758492
3,35,7,47.239326,-122.406471
2,45,9,47.537056,-122.281113
2,45,10,47.440849,-122.245499
2,45,10,47.945621,-122.101051
2,50,10,46.62225,-120.563789
2,45,10,47.005249,-123.387848
2,45,10,47.695717,-122.305702
2,45,10,47.322407,-122.244759
3,50,11,47.048935,-122.818413
3,45,12,47.656872,-117.322105
2,50,12,47.686954,-122.355301
3,50,13,47.654469,-122.137939
2,50,14,47.025661,-122.923157
2,50,15,47.795017,-122.214256
3,50,15,47.2411,-122.38562
3,55,16,47.49052,-122.191971
3,50,17,48.10014,-122.184731
3,50,18,47.045826,-122.833366
3,45,19,47.052444,-122.813354
3,45,20,47.711166,-122.182892
3,45,20,47.567707,-122.179741
2,40,22,47.235611,-122.251617
2,40,0,47.661285,-122.315453
3,35,8,47.206554,-122.461746
2,40,10,47.520309,-122.260727
2,40,10,47.55341,-122.321182
2,45,12,47.561043,-122.385452
2,45,12,47.559479,-122.360199
3,40,16,47.082874,-122.668106
3,45,16,47.08279,-122.670143
3,45,17,47.457691,-122.263428
3,45,17,47.289536,-122.306915
3,45,18,47.630966,-122.188461
3,40,19,47.234318,-122.4319
3,45,19,47.604313,-122.327553
3,45,19,47.849758,-122.257248
3,45,19,47.056877,-122.805031
2,45,20,47.223091,-122.434029
2,45,20,47.634335,-122.143051
2,45,20,47.587761,-122.315376
3,45,21,47.690468,-122.32943
2,45,22,47.540817,-122.36084
3,45,22,47.690468,-122.32943
3,45,22,47.357857,-122.296272
3,45,23,47.391701,-122.290733
3,50,1,47.661369,-122.32196
3,55,5,47.391701,-122.290733
3,50,8,47.484028,-122.196373
2,45,12,47.700993,-122.363525
3,45,13,47.239277,-122.407204
3,50,13,47.068401,-122.712448
2,45,14,47.163231,-122.479797
2,50,15,48.109043,-122.771309
3,45,18,47.240723,-122.357033
1,45,18,47.241135,-122.391953
3,45,19,47.190811,-122.462288
3,45,19,47.2411,-122.38562
2,45,19,47.4884,-122.243729
2,35,3,47.247086,-122.385612
2,50,15,47.537056,-122.281113
2,50,19,47.508804,-121.883621
2,40,1,47.415691,-122.015747
3,40,2,45.927132,-122.755768
3,30,5,47.055618,-123.008278
3,25,5,48.075684,-122.184631
2,40,7,47.600021,-122.317184
2,40,8,47.463558,-122.289871
2,35,8,47.235611,-122.251617
3,45,9,47.239277,-122.407204
3,45,10,47.571735,-122.32016
3,45,10,47.593548,-122.320663
2,50,10,47.620098,-122.348495
2,50,11,47.704693,-122.301628
2,50,11,47.601658,-122.298943
2,50,12,47.704163,-117.373466
3,50,12,46.475708,-122.883286
2,50,17,47.630966,-122.188461
3,50,18,47.604282,-122.327522
3,50,20,47.663147,-122.186905
3,50,21,47.59034,-122.292419
2,50,22,47.581238,-122.39061
2,45,1,47.545361,-122.329643
3,45,1,47.589973,-122.307037
3,45,1,47.589973,-122.307037
2,50,8,47.658932,-122.362907
2,50,9,47.564465,-122.339287
3,50,9,47.279125,-122.310692
3,50,9,47.391701,-122.290733
3,50,10,47.591301,-122.247604
2,50,10,47.571575,-122.360703
2,50,10,47.390747,-122.286255
2,50,11,47.539803,-122.271004
3,50,11,48.10014,-122.184731
2,55,19,47.056072,-122.767937
3,55,19,47.46777,-122.217903
2,50,21,47.669853,-122.108047
2,50,22,47.544342,-122.334717
2,45,4,47.623325,-122.296432
2,50,5,47.584049,-122.333305
2,45,7,47.705776,-122.301636
2,45,7,47.59243,-122.329056
2,50,9,46.952785,-122.929047
2,50,9,47.463558,-122.289871
3,50,9,47.465076,-122.266426
3,55,10,47.438217,-122.268929
2,55,10,47.610966,-122.340477
3,45,10,47.83205,-122.262749
3,55,10,47.540192,-122.036011
3,50,11,47.068138,-122.719498
2,55,11,47.562328,-122.380051
3,55,11,47.233192,-122.433136
2,55,11,47.286213,-122.313576
2,50,11,47.782791,-122.144539
2,55,11,47.683052,-122.312088
2,55,11,47.641495,-122.266991
3,50,12,47.81374,-122.292221
3,55,12,47.664986,-122.322037
2,55,13,47.690632,-122.372803
2,55,14,47.645657,-122.349464
2,55,15,47.40683,-122.292076
3,55,16,47.579128,-122.190796
3,50,17,47.532219,-122.197449
2,50,18,47.484127,-122.252861
3,45,19,47.239059,-122.410622
2,45,19,47.590294,-122.333244
2,45,20,47.201248,-122.261452
2,45,20,47.809883,-121.981773
2,45,20,47.619926,-122.319534
2,45,20,47.202374,-122.256325
2,45,21,47.656643,-122.347328
3,45,21,47.69014,-122.329094
3,45,21,47.589973,-122.307037
3,45,21,47.590172,-122.298019
2,45,21,47.303501,-122.232681
3,45,21,47.239067,-122.410522
2,45,22,47.631382,-122.124359
2,45,22,47.631546,-122.137703
2,45,22,47.782791,-122.144539
3,45,0,47.391701,-122.290733
3,35,7,47.234299,-122.427734
2,35,7,47.096905,-122.435127
2,40,8,47.667763,-122.278412
3,40,8,47.756004,-122.329689
3,45,9,47.784874,-122.316124
2,50,9,47.553356,-122.323875
3,50,10,47.589958,-122.321022
3,45,10,47.881916,-122.233322
2,45,10,47.88269,-122.279968
2,40,10,47.710785,-117.449066
2,45,10,47.782791,-122.144539
2,45,11,47.667988,-117.218117
3,50,12,47.589973,-122.307037
3,50,12,47.714844,-122.185623
3,50,12,47.634335,-122.143051
3,50,12,46.803036,-123.006699
2,50,13,47.804844,-122.143433
2,55,15,47.256161,-122.490456
3,55,15,47.661369,-122.32196
2,55,16,47.609707,-122.334679
3,60,17,47.518444,-122.198425
2,55,17,47.190479,-122.488289
2,55,18,47.302113,-122.252609
2,55,18,47.118382,-122.293205
3,55,18,47.462715,-122.265778
2,50,20,47.627045,-122.290939
3,50,20,47.279125,-122.310692
2,50,20,47.609352,-122.325157
3,50,21,47.626503,-122.328613
2,45,21,47.798561,-122.583618
2,50,21,47.669853,-122.108047
3,45,21,47.163231,-122.479797
3,45,23,47.96434,-122.19928
3,45,23,47.549587,-122.313454
3,45,0,47.625469,-122.32872
2,45,0,47.649307,-122.349464
3,45,0,47.549587,-122.313454
3,45,0,47.507854,-122.281441
3,45,0,47.46777,-122.217903
3,45,1,47.03355,-122.891075
2,45,4,47.612587,-122.345207
3,45,5,47.626503,-122.328613
3,45,9,47.35413,-122.296135
3,45,10,47.35936,-122.295937
2,45,10,47.723209,-122.33419
3,50,10,48.043758,-122.181145
3,45,10,47.758678,-122.184227
2,50,10,47.46777,-122.217903
2,50,11,47.581913,-122.329086
3,50,11,47.604446,-122.327667
3,50,11,47.571735,-122.32016
2,45,11,47.679466,-117.423653
3,50,11,47.190811,-122.462288
2,45,11,47.70504,-122.344688
2,55,12,47.661022,-122.298988
2,40,12,47.511734,-120.630722
3,50,12,47.239227,-122.410553
2,55,13,46.935825,-122.595291
3,50,14,47.614071,-122.330078
2,50,14,47.8899,-122.732368
3,50,15,47.734066,-122.324997
2,55,16,47.613106,-122.333191
2,55,16,47.406776,-122.041588
2,50,17,47.583633,-122.298134
2,50,17,47.158382,-122.328384
2,50,17,47.358639,-122.614792
3,55,17,47.580242,-122.174667
3,50,18,47.690468,-122.32943
2,50,18,47.53154,-122.278305
2,50,18,47.6017,-122.314156
2,50,18,47.571938,-122.303413
2,50,18,47.158207,-122.333595
2,50,19,47.619907,-122.32222
2,50,19,47.048531,-123.145317
3,50,19,47.462715,-122.265778
2,50,19,47.605412,-122.336914
2,50,19,47.634335,-122.143051
3,50,19,47.46756,-122.221802
2,50,20,47.545315,-122.334122
2,45,22,47.167637,-122.147346
3,40,4,46.999935,-122.912262
3,45,8,47.39159,-122.291077
2,45,8,47.302113,-122.252609
2,45,9,47.22963,-122.37674
3,50,13,47.233192,-122.433136
3,50,14,47.881916,-122.233322
3,50,15,48.075684,-122.184631
2,50,15,47.389027,-122.663452
3,55,15,47.558868,-122.321098
3,55,15,48.075684,-122.184631
3,50,16,47.202141,-122.277397
2,50,17,47.352451,-123.16082
2,45,1,47.572929,-122.294037
2,45,12,47.558285,-117.5942
3,45,13,47.222996,-122.46331
2,45,0,47.402016,-123.15773
3,45,1,47.679665,-122.321083
3,45,1,47.617245,-122.188507
2,45,5,47.302959,-122.225655
2,45,6,47.702148,-122.344574
2,45,6,47.611729,-122.341782
2,45,9,48.003178,-122.106377
3,45,10,47.820965,-122.279564
3,45,10,47.768646,-122.189384
3,45,11,47.673981,-117.23951
2,55,13,47.600906,-122.33123
2,55,13,47.634335,-122.143051
3,50,14,47.163231,-122.479797
2,50,15,47.663673,-122.366173
2,50,16,47.48851,-122.32666
3,50,16,47.572609,-122.319862
2,50,16,47.643448,-122.388924
2,50,17,47.616657,-122.338127
3,50,17,47.233459,-122.43087
2,45,18,47.644527,-117.437927
3,50,18,47.589973,-122.307037
2,50,18,47.708282,-122.285347
2,50,18,47.691322,-122.349922
3,50,18,47.558281,-122.189331
2,50,19,47.522865,-122.376701
3,50,19,47.630966,-122.188461
2,50,19,47.320869,-122.590424
2,50,19,47.613487,-122.328934
2,50,19,47.69062,-122.360657
2,50,20,47.677593,-122.298439
2,45,20,47.267376,-122.549599
2,50,20,47.620407,-122.360428
2,50,20,47.65485,-122.302444
3,45,21,47.253799,-122.436401
2,50,22,47.508362,-122.3013
3,45,4,47.357857,-122.296272
2,45,4,47.683056,-122.315277
2,45,5,47.302959,-122.225655
2,45,6,47.526463,-122.320244
2,45,7,47.600327,-122.303246
3,45,9,47.2411,-122.38562
2,45,9,47.600891,-122.331596
2,50,9,47.618587,-122.353363
3,45,10,47.08279,-122.670143
3,50,10,47.239277,-122.407204
2,45,10,47.683445,-117.379013
2,50,10,47.686951,-122.344498
2,50,11,47.566586,-122.3908
3,50,11,47.484028,-122.196373
2,50,12,47.565086,-122.37619
3,50,13,47.626503,-122.328613
3,50,13,47.468937,-122.20797
2,50,14,47.687485,-122.312195
2,50,15,47.291458,-122.564049
3,55,15,47.72316,-122.324455
2,50,16,47.751926,-122.889381
2,55,17,47.661381,-122.336151
3,50,18,47.246307,-122.334297
3,55,18,47.571735,-122.32016
3,55,18,47.626503,-122.328613
2,55,18,47.634335,-122.143051
3,55,19,47.484028,-122.196373
2,55,19,47.451454,-122.215263
2,50,20,47.649742,-122.344734
2,50,20,47.700237,-122.298798
3,45,4,47.391701,-122.290733
2,45,6,47.783897,-122.65126
2,50,10,47.235641,-122.498764
3,50,10,47.626503,-122.328613
2,45,10,47.46093,-117.392342
3,55,11,47.571735,-122.32016
2,55,11,47.300362,-122.180313
3,55,11,47.391701,-122.290733
3,55,11,47.593548,-122.320663
3,50,11,47.83205,-122.262749
2,55,11,47.610725,-122.343025
3,55,11,47.620296,-122.328529
2,50,12,47.521645,-122.660011
3,55,12,47.391701,-122.290733
2,40,12,47.93261,-117.467644
2,55,12,47.668514,-122.284821
3,55,12,48.187843,-122.20269
3,55,13,47.315784,-122.296951
2,50,13,45.9254,-122.723717
3,55,14,47.468937,-122.20797
2,50,15,47.301502,-122.579163
3,55,15,47.580242,-122.174667
3,50,17,47.035587,-122.885658
2,55,18,47.654144,-122.351288
2,55,18,47.700188,-122.29068
2,50,19,47.665009,-122.336403
2,50,19,47.5714,-122.330978
2,50,19,47.662189,-122.367874
3,50,20,47.24099,-122.356499
2,45,21,47.607998,-122.295845
2,45,21,47.161388,-122.297394
2,40,5,47.959869,-122.121559
2,45,7,47.53363,-122.298828
3,40,8,47.239277,-122.407204
2,45,9,47.864723,-122.109879
2,45,9,47.544796,-122.010086
3,40,10,47.651485,-117.435555
2,45,10,47.517334,-122.34539
3,45,10,47.607258,-122.330215
2,50,10,47.690517,-122.336456
2,50,11,47.62207,-122.342369
2,50,11,47.562855,-122.268211
3,50,11,46.980892,-122.926987
2,50,11,48.188488,-122.143867
2,50,11,47.686928,-122.365967
2,50,12,47.619907,-122.32222
2,50,12,47.535374,-122.280777
2,50,12,47.626598,-122.36821
3,50,13,47.46777,-122.217903
2,55,14,47.544277,-122.269905
2,50,16,47.641541,-122.127373
3,50,16,47.580242,-122.174667
2,55,17,47.654148,-122.349228
2,55,17,47.096905,-122.435127
2,55,18,47.618538,-122.337234
3,55,18,47.27079,-122.316681
2,50,19,47.706848,-122.344711
2,50,19,47.273026,-122.259041
3,50,19,47.708637,-122.33017
3,50,19,47.46777,-122.217903
2,50,20,47.158932,-122.402763
2,50,20,47.553356,-122.323875
2,50,20,47.520248,-122.261597
2,50,20,47.158932,-122.402763
3,50,20,47.651997,-122.322586
2,50,20,47.624615,-122.337128
3,50,20,47.664986,-122.322037
3,50,22,47.483543,-122.27034
3,40,0,47.544849,-122.195465
3,45,10,47.391701,-122.290733
2,50,11,47.575596,-122.380302
3,50,11,47.239227,-122.410553
2,50,11,47.571583,-122.33934
2,45,11,47.469521,-122.22538
2,50,12,47.550957,-122.29158
3,45,11,47.518444,-122.198425
3,50,12,47.468937,-122.20797
2,50,13,47.595833,-122.322472
2,50,13,47.564175,-122.287979
2,50,13,47.553402,-122.336945
2,50,13,47.531628,-122.269997
2,50,13,47.516735,-122.254555
3,50,13,47.532219,-122.197449
2,55,14,47.662125,-122.352737
2,55,14,47.656898,-122.317169
3,55,15,47.627087,-122.328583
2,55,15,47.567245,-122.313469
3,55,17,47.484257,-122.196159
3,55,17,47.617245,-122.188507
3,55,18,47.630966,-122.188461
2,55,18,47.630966,-122.188461
2,55,19,47.567341,-122.353958
2,55,19,47.644489,-122.325897
2,55,19,47.560165,-122.316124
3,55,19,47.431423,-122.271233
2,50,20,47.633118,-122.711105
2,50,20,47.636963,-122.707436
2,55,20,47.066383,-122.41185
2,55,21,47.692253,-122.323021
2,50,21,47.749134,-122.284279
3,50,20,48.020142,-122.175179
2,55,21,47.610966,-122.340477
2,50,1,47.23476,-122.482414
3,50,5,47.233192,-122.433136
2,50,5,47.644257,-122.304405
3,50,10,47.233192,-122.433136
3,55,16,47.289536,-122.306915
3,55,16,47.508286,-121.883736
3,55,18,47.589973,-122.307037
2,50,20,47.719589,-122.344933
2,50,21,47.320869,-122.590424
2,50,21,47.320869,-122.590424
2,50,23,47.532761,-122.280624
3,50,23,47.544876,-122.331314
3,45,0,47.233192,-122.433136
3,40,5,47.2411,-122.38562
3,45,8,47.507854,-122.281776
2,55,13,47.053112,-122.397743
2,50,16,47.930096,-122.220779
3,55,16,47.632412,-122.188156
2,50,17,47.46777,-122.217903
2,45,20,47.620163,-122.29126
2,45,2,47.391701,-122.290733
3,45,9,47.468475,-122.2677
2,45,10,47.620903,-117.387375
3,45,11,47.552856,-122.317436
2,50,12,47.670151,-122.36618
2,55,15,47.560722,-122.28701
2,55,16,47.620098,-122.348495
3,55,16,47.532219,-122.197449
2,55,17,47.546097,-122.26989
2,50,17,47.721416,-122.35556
2,55,17,47.644375,-122.304337
2,55,18,47.589813,-122.381706
2,50,19,47.692417,-122.355324
2,50,19,47.719589,-122.344933
2,50,20,47.683208,-122.376816
2,50,21,47.695843,-122.317589
2,50,21,47.685806,-122.33799
3,50,21,47.669613,-122.186859
3,45,21,47.134487,-122.529953
3,45,21,47.136868,-122.525436
3,45,22,47.118553,-122.557037
2,50,22,47.303501,-122.232681
2,45,22,47.302746,-122.243484
2,45,0,47.719284,-122.295235
3,45,8,47.463169,-122.259598
2,45,10,47.628197,-117.375328
2,50,10,47.553921,-122.65892
2,50,11,46.843235,-119.937836
3,45,11,46.970261,-120.510712
2,50,12,47.653442,-117.426529
2,60,14,47.594353,-122.310364
2,60,14,47.571568,-122.329201
2,60,15,47.603428,-122.322807
2,55,17,46.59761,-123.158363
2,60,19,47.67247,-122.355362
2,60,19,47.609261,-122.32077
3,55,19,47.756004,-122.329689
2,60,19,47.661285,-122.315453
2,55,19,47.612915,-122.31279
3,50,20,47.750759,-122.329559
3,50,22,47.233192,-122.433136
2,50,1,47.502728,-122.324921
3,50,2,47.463776,-122.245476
2,50,4,47.23476,-122.482414
2,50,4,47.81374,-122.292221
2,50,9,47.242599,-122.463219
2,50,9,47.602158,-122.336609
2,50,9,47.59314,-122.33522
2,50,10,47.981956,-122.207184
3,50,10,47.571415,-122.319931
3,50,10,47.206554,-122.461746
3,50,11,47.233192,-122.433136
2,50,11,47.199371,-122.527504
3,50,11,47.288708,-122.306679
2,55,11,47.671658,-117.239662
2,50,11,47.71962,-122.355537
2,50,12,47.605412,-122.336914
2,50,13,47.580746,-122.299973
3,50,14,47.820965,-122.279564
2,50,14,47.581203,-122.386543
3,50,14,48.195644,-122.209114
3,50,14,47.499512,-122.274139
2,55,17,47.564465,-122.339287
3,55,16,47.545315,-122.334122
3,55,16,47.571735,-122.32016
3,50,17,47.81374,-122.292221
3,50,17,47.810917,-122.23037
3,50,17,47.795017,-122.214256
3,55,18,47.571735,-122.32016
3,55,18,47.636703,-122.323296
2,55,18,47.531673,-122.288315
2,55,18,47.353683,-122.244614
3,50,18,47.189953,-122.46241
2,55,19,47.631718,-122.179703
3,50,19,47.037601,-122.889999
2,50,19,47.57835,-122.288528
2,50,20,47.634335,-122.143051
2,50,20,47.517403,-122.356514
2,50,20,47.579807,-122.325981
2,45,21,47.476448,-122.792191
2,50,22,47.532372,-122.288673
3,50,22,47.233192,-122.433136
2,50,22,47.547131,-122.166451
2,50,0,48.051796,-122.184418
2,50,6,47.650913,-122.304115
2,50,6,47.302959,-122.225655
2,50,7,47.5798,-122.329987
2,50,8,47.37151,-122.61911
3,50,9,47.233322,-122.431854
2,50,10,47.6017,-122.314156
3,50,10,47.799538,-122.314308
3,50,10,47.799538,-122.314308
2,50,11,47.523506,-122.278923
2,50,11,47.163357,-122.229424
2,50,11,47.644257,-122.304405
2,50,11,47.579185,-122.303307
2,50,12,47.294056,-122.292259
2,55,12,47.697384,-122.2827
2,50,12,47.70504,-122.344688
2,55,12,47.675873,-122.321831
2,55,12,47.578362,-122.298134
3,55,12,47.484028,-122.196373
2,55,12,47.661503,-122.360802
2,50,12,47.322407,-122.244759
2,55,13,47.438087,-122.218239
2,55,13,47.653591,-122.314484
3,55,14,47.230881,-122.443092
2,55,14,47.578362,-122.298134
2,60,15,47.663097,-122.284729
2,60,16,47.624489,-122.346275
3,60,16,47.603298,-122.183937
2,55,17,47.708637,-122.33017
3,60,17,47.234871,-122.42643
3,55,18,47.920738,-122.205978
3,60,19,47.592476,-122.321144
3,55,20,47.258869,-122.329155
2,55,20,47.611164,-122.320763
2,55,20,47.46777,-122.217903
2,55,20,47.601662,-122.296783
2,50,21,47.320869,-122.590424
2,55,22,47.606098,-122.332939
2,50,0,47.603485,-122.332077
2,50,9,47.299026,-122.398468
2,50,9,47.620098,-122.348495
2,60,11,47.613358,-122.315521
2,60,11,47.158169,-122.357162
2,60,11,47.612675,-122.337364
2,60,11,47.643024,-122.347176
2,55,14,47.675831,-122.31736
2,55,15,47.719254,-122.290794
2,50,16,47.242599,-122.463219
2,50,16,47.242599,-122.463219
3,50,16,47.734066,-122.324997
2,50,18,47.686817,-122.327034
2,50,18,47.731956,-122.293831
2,50,18,47.617264,-122.339172
2,50,19,47.546417,-122.30233
3,45,20,47.710148,-122.182327
2,45,21,47.732307,-122.355568
2,50,21,47.662125,-122.352737
3,45,21,47.068138,-122.719498
3,50,21,47.626503,-122.328613
3,50,21,47.669613,-122.186859
2,50,21,47.522858,-122.351692
2,45,23,47.97821,-122.163635
3,45,4,47.465076,-122.266426
3,45,9,47.604301,-122.327545
2,45,17,47.163231,-122.479797
3,45,20,47.463558,-122.246674
3,35,1,47.222996,-122.46331
3,40,2,47.482586,-122.27198
3,40,2,47.484028,-122.196373
2,35,5,47.15913,-122.415596
2,55,14,47.300362,-122.180313
3,55,17,47.483402,-122.271156
3,55,17,45.905655,-122.7425
2,55,19,47.545315,-122.334122
3,55,20,47.626503,-122.328613
3,50,20,48.052673,-122.184715
3,45,0,46.999935,-122.912262
2,45,6,47.302113,-122.252609
3,50,10,47.626503,-122.328613
2,50,11,47.610275,-122.322922
2,50,11,47.553867,-122.280693
2,50,12,48.07365,-122.567406
2,45,12,47.320869,-122.590424
3,50,13,47.468937,-122.20797
2,50,15,48.051838,-122.182281
3,35,15,47.389282,-121.381927
3,50,17,46.605511,-122.907013
3,50,17,47.164005,-122.479019
2,45,18,47.834534,-122.185745
3,45,18,47.463776,-122.245476
3,45,19,47.984299,-122.183586
3,45,19,47.742874,-122.186913
2,45,20,47.806488,-122.29776
2,45,21,47.377827,-122.313179
3,45,21,47.532219,-122.197449
2,45,21,47.873016,-122.273834
2,45,21,47.644905,-122.290962
3,45,21,47.742874,-122.186913
2,40,3,47.289536,-122.306915
3,40,7,47.571735,-122.32016
2,35,8,47.202614,-122.278732
3,40,9,47.240723,-122.357033
3,45,10,47.556889,-122.190041
2,50,10,47.704693,-122.301628
3,45,10,47.357857,-122.296272
2,50,10,47.663097,-122.284729
2,50,11,47.555103,-122.289421
2,50,11,47.552616,-122.302383
2,50,11,47.34016,-122.249542
3,50,11,47.08279,-122.670143
2,55,12,47.521286,-122.336212
3,50,12,47.565331,-122.099045
2,55,13,47.394276,-122.047539
2,55,15,47.61977,-122.356766
2,55,15,47.524635,-122.346733
2,55,17,47.566277,-122.296799
2,55,18,47.648167,-122.340446
3,50,19,47.206554,-122.461746
3,50,22,47.57481,-122.175766
